V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
664.7586,643.8549,594.22736,578.47186,580.70483,539.97687,527.0421,505.3969,545.68567,585.2787,591.1762,338.52213,698.1896,696.44885,699.35516,757.2251,709.55896,715.9284,667.85016,729.84143,706.9045,737.39453,699.849,680.4668,643.0072,628.1813,584.0665,813.6907,541.6422,1908.6715,533.4146,529.0252,577.5429,545.7077,569.74744,595.585,603.6871,615.7987,857.15173,746.6763,727.1947,734.1986,740.5598,757.21405,724.8323,720.2796,743.583,656.7052
2977.7756,2883.0847,2670.1226,2600.771,2586.7358,2400.984,2318.724,2229.0051,2369.0586,2566.585,2586.3933,1554.2513,2982.3992,2986.1997,3018.262,3261.3728,3049.32,3131.9775,2944.8416,3222.2031,3095.6519,3278.7969,3109.9263,3080.324,2903.4353,2816.4297,2643.5278,3549.8643,2430.572,8051.939,2353.0945,2340.2698,2529.78,2375.682,2453.1118,2540.4907,2650.2065,2680.919,3657.3284,3241.9907,3153.9287,3208.291,3238.7888,3357.1821,3208.4438,3216.9458,3254.0073,2944.299
1219.2507,1184.8308,1106.573,1093.7561,1066.6007,1010.14453,1038.9575,893.6044,945.9919,1018.3506,1037.1438,653.93695,1135.1,1100.3683,1079.0251,1200.5874,1136.0428,1175.0045,1116.5106,1218.1256,1184.1606,1218.4838,1239.5326,1241.1909,1155.7014,1170.7344,1093.7228,1376.2239,1006.01965,2619.7998,979.9081,1010.6616,1018.8761,1000.82043,985.7191,1017.1813,1018.5856,1025.1848,1309.8745,1189.399,1157.402,1233.84,1212.227,1209.9065,1233.5918,1235.1953,1232.4552,1166.3542
5174.4365,5138.363,4799.153,4722.8257,4579.037,4358.083,4191.8184,3829.3787,3971.692,4189.344,4269.549,2811.97,4460.4736,4514.332,4580.6675,4873.0737,4608.151,4904.5273,4761.7563,5272.6416,5010.929,5408.8975,5309.943,5462.986,5062.6187,5110.4883,4823.1865,5795.701,4416.63,11537.0205,4158.854,4054.386,4282.4556,3978.4111,3924.0325,3990.771,4283.277,4217.8135,5407.336,4875.641,4834.917,5038.653,5181.7637,5408.7036,5218.4033,5418.996,5321.667,5143.921
3027.2239,2932.8918,2571.807,2505.0166,2373.5981,2125.3057,2204.8333,1610.5636,1779.064,2000.6536,2094.369,521.7228,2398.359,2267.3894,2241.3257,2640.899,2419.0708,2647.5376,2470.9756,2983.533,2791.6438,2985.3115,3071.535,3177.031,2763.2354,2856.9531,2551.4392,3616.1885,2147.794,8692.325,1962.8845,2037.647,2105.394,1951.9211,1818.2239,1944.4985,2044.1387,1993.9247,3135.823,2583.9802,2526.479,2921.642,2920.4583,2907.3806,2960.7737,3054.4192,3005.5,2834.5105
5752.765,5716.9243,5603.5205,5617.391,5974.1216,6068.2515,6113.3657,6243.677,6410.7324,6403.73,6359.667,4851.7344,6870.2217,6772.4395,6513.0137,6674.0986,6492.06,6006.2104,5820.2856,5767.008,5836.0234,5640.924,5707.7847,5410.63,5431.991,5582.4663,5526.6875,7093.5933,5959.2734,12973.506,6177.856,5982.852,6464.255,6343.7417,6508.9014,6763.66,6041.4404,6286.5845,7371.759,6460.902,6373.158,6177.147,5903.1147,5939.9326,5744.815,5569.176,6136.111,5459.4297
42545.15,41975.844,38903.72,38088.918,36794.633,34542.7,34975.85,29785.45,31115.998,32992.82,33900.387,20015.172,35848.848,35099.293,35005.41,38361.234,36453.16,38624.547,37249.14,42100.383,40093.51,42334.688,43092.395,44315.043,40521.484,41460.707,38740.02,47853.48,34889.48,93691.3,33245.426,33489.938,34207.91,32430.5,31093.805,31981.047,33405.793,32875.234,42744.766,38171.035,37616.926,41055.78,41136.254,41584.44,41659.953,43035.074,42369.17,41180.266
30113.22,29163.719,27122.133,26629.61,26954.953,25733.32,25478.162,24214.707,25939.447,27835.188,28015.416,17215.836,32516.99,32060.57,31884.807,34432.465,32318.469,32235.104,30188.95,32120.303,31456.555,32320.043,31291.96,29883.32,28815.277,28335.719,26658.367,36569.336,25552.809,79973.91,25184.834,25349.207,27070.605,26291.246,27132.16,28579.705,27863.885,28467.85,38254.17,33612.71,32771.32,33021.31,32942.2,33473.137,32436.771,31776.412,32954.09,29115.709
36574.52,35832.086,33902.945,33220.97,33129.06,31359.262,30789.074,29765.502,31143.35,32842.613,33050.25,23799.86,36366.156,36398.188,36774.824,38926.453,37047.574,37836.54,36073.754,38540.2,37470.637,39123.207,37828.566,37414.516,35895.004,35236.22,33724.965,41677.21,31678.812,81126.19,30989.291,30856.912,32477.166,31165.906,31744.666,32578.162,33408.25,33643.22,42375.848,38748.5,37845.47,38470.08,38691.7,39986.375,38554.656,38565.94,38929.504,36398.742
433.50653,429.00485,417.76184,415.59464,410.9487,402.90707,407.69473,385.58127,392.70297,404.4614,406.89633,347.04016,421.10938,416.16168,413.9693,430.74963,421.59973,427.78662,417.94427,435.41174,429.5775,436.17065,436.96548,438.15085,425.5346,427.47977,416.67657,459.52716,401.75885,653.1706,398.8198,402.6412,404.3249,401.33664,398.97302,403.52325,402.55972,404.52786,449.037,429.0961,424.40268,437.3723,434.7357,434.0653,436.86087,437.16904,436.78076,427.0771
29747.848,29003.451,27310.531,26990.11,28446.744,27484.277,27853.488,27491.986,29087.488,29813.186,30107.576,19910.703,34893.742,33991.92,33187.88,35371.742,33663.63,32157.988,30268.928,31286.725,31329.182,30583.344,30391.104,28171.014,27727.564,27987.285,26437.479,36925.973,27240.512,76843.42,27628.084,27673.516,29764.992,29024.098,30389.102,32049.314,29606.746,30410.582,39171.812,33627.195,33398.83,32921.0,32304.252,32006.184,31350.98,30381.482,32659.096,28149.572
8413.132,8121.2905,7483.2734,7313.2344,7416.298,7016.8887,6969.377,6518.1646,7045.2603,7639.1313,7705.385,4324.6987,9111.819,8936.479,8862.805,9652.526,9021.68,9004.178,8362.943,9018.9,8780.568,9049.121,8765.317,8328.774,7978.8145,7857.986,7312.579,10397.049,6959.7285,23744.371,6848.3164,6908.1504,7447.303,7181.6416,7422.0254,7871.3076,7629.449,7811.4004,10856.355,9422.51,9156.584,9276.932,9238.601,9384.532,9101.087,8902.125,9258.045,8075.9097
581.5588,565.1189,508.982,528.87726,530.21747,530.4201,518.0907,487.67798,514.9224,542.45593,554.652,299.2671,616.91455,604.80096,592.28723,652.72296,591.51794,585.9779,566.4127,578.6795,579.4296,593.0237,588.2803,568.8891,540.3069,543.93146,511.69705,720.8932,519.39343,1635.5897,498.83914,490.54373,526.40356,528.7287,533.6696,565.5498,535.63495,542.0352,726.52136,609.43414,617.80005,611.9725,616.4998,596.8316,604.2721,586.3818,616.10315,530.5737
176.10257,172.60413,161.5661,159.53589,156.0336,147.17305,152.30405,132.46169,139.58295,148.6826,151.05241,98.2591,164.66284,160.06044,157.34291,171.08961,164.45824,169.47227,160.59123,176.91649,171.6694,176.6812,178.7206,179.51527,167.39348,170.0234,160.20232,197.51791,147.03687,362.54187,143.7902,147.57228,150.00449,146.51103,143.9967,148.70744,147.46272,148.8585,188.23087,171.08777,166.32175,178.60191,176.89896,175.43211,177.91121,178.45432,178.68858,170.17598
14066.273,13632.2,12727.039,12469.734,12670.853,12089.4,11971.7,11495.3955,12295.35,13122.038,13201.223,8328.369,15268.414,15081.7295,15022.916,16143.932,15201.069,15102.169,14158.446,15017.199,14725.412,15105.898,14612.432,13950.066,13492.904,13240.692,12517.242,17062.734,12031.375,36885.16,11902.834,11969.259,12774.033,12399.838,12831.459,13477.639,13159.352,13443.396,17898.207,15778.25,15366.793,15453.367,15381.401,15675.204,15158.0205,14824.148,15415.817,13664.895
1306.0314,1279.2118,1194.4149,1165.8687,1154.503,1074.1724,1040.0969,996.6294,1048.2429,1112.5923,1126.0333,751.90735,1241.814,1247.3866,1269.6149,1359.2078,1276.7649,1327.4938,1266.4618,1377.2908,1327.108,1405.781,1356.0911,1356.5938,1277.3466,1256.5284,1192.5574,1497.5771,1098.0386,3126.8164,1052.2583,1039.2354,1110.1547,1038.0735,1059.8204,1083.9556,1149.9479,1151.3873,1493.761,1352.7299,1326.133,1356.7468,1372.5887,1432.4574,1370.4128,1390.9806,1389.1752,1303.2195
53882.38,52405.13,48944.676,48181.11,47653.266,45140.523,43793.438,41517.9,43730.0,46660.29,47404.082,31480.99,52747.527,52660.207,53115.105,57358.215,53838.973,55403.9,52961.098,56798.484,55096.445,57634.95,55830.664,55308.777,52363.38,51412.23,48516.445,61960.84,45404.95,128310.266,43806.28,43788.78,46214.555,44322.68,45061.145,46488.5,48237.574,48347.42,62834.203,56739.965,55776.523,56789.414,57381.367,58579.176,56771.36,57008.523,57262.19,52803.402
29789.555,28792.035,27028.12,26549.066,27103.875,25859.32,25780.176,24879.277,26523.912,28172.434,28301.545,17949.875,33014.473,32507.814,32147.014,34441.9,32527.373,32073.242,30073.91,32011.936,31399.836,31910.877,30923.225,29508.5,28475.758,28116.512,26293.078,36275.477,25632.23,78689.55,25512.504,25751.547,27723.299,26689.775,27867.453,29226.742,28177.28,28999.791,38512.27,33638.42,32947.94,32962.04,32565.701,32917.695,32053.553,31462.836,32917.01,28702.547
2218.249,2138.8447,2008.3287,1993.6409,2042.8274,1969.2605,1952.937,1930.1643,2053.052,2155.9436,2166.9707,1424.4751,2504.2222,2475.8562,2454.8696,2623.3826,2467.732,2416.0623,2283.0498,2377.0393,2358.1482,2373.794,2298.3972,2185.43,2121.839,2085.2932,1970.3623,2704.7703,1951.2814,5836.248,1942.1182,1956.5773,2101.9873,2046.7594,2139.0571,2245.4219,2163.4724,2229.5195,2908.1514,2536.4053,2502.5266,2478.593,2442.6052,2469.0027,2384.4202,2332.112,2455.0728,2134.3276
6499.812,6249.533,5802.905,5801.5425,5941.615,5710.9023,5596.217,5520.463,5915.9404,6236.916,6307.0063,3878.3147,7361.63,7286.6333,7204.724,7758.132,7253.409,7114.5815,6709.8203,7010.1914,6960.4336,7004.4463,6759.5264,6433.5957,6173.573,6077.864,5658.777,8018.3564,5638.884,18215.559,5569.0244,5601.707,6090.3276,5925.82,6231.4985,6560.002,6292.838,6520.7705,8697.071,7482.421,7414.114,7320.0273,7246.6577,7259.4517,7013.515,6885.018,7264.8535,6206.9917
15683.432,15216.606,14282.812,13855.897,14178.936,13382.092,13513.462,12900.016,13756.491,14687.198,14722.31,9089.214,17262.053,16951.467,16737.582,17903.877,16968.06,16765.203,15563.793,16851.867,16371.907,16768.332,16275.478,15522.0205,14969.467,14819.878,13895.057,19211.693,13343.1,41651.168,13347.557,13456.754,14539.508,13854.316,14426.016,15139.262,14547.109,14974.995,20137.676,17621.398,17055.457,17281.422,16987.592,17332.889,16883.709,16519.24,17307.408,15207.142
637.93396,633.45575,611.7762,608.0606,604.60236,588.8001,598.5469,561.98785,574.57,587.8707,593.40796,494.76727,616.288,608.2284,601.33417,624.9024,613.27185,621.45026,606.9563,636.17114,626.6342,634.87665,641.57007,642.107,619.9469,628.3496,609.9606,678.3231,589.1733,970.71875,582.75195,587.5006,593.9685,587.7896,580.206,590.34424,584.35345,585.8707,656.7242,623.2948,616.58484,639.546,634.9539,633.82355,636.3708,639.18445,640.4935,625.266
267.97702,259.78485,237.02379,233.74673,238.17908,225.92409,222.76724,213.89368,230.40695,243.23997,248.07507,143.26265,296.39273,289.18036,288.8396,312.1398,292.12796,290.79688,272.3986,292.5412,287.8612,288.24103,280.99722,265.4088,252.84422,251.30293,231.32008,331.73236,223.49278,777.06213,218.28984,221.0466,241.95724,229.82364,242.81332,255.85777,252.26808,257.22662,354.46436,302.94672,300.89682,301.43625,299.4416,297.96024,288.4451,285.50906,298.7894,257.18118
500.12512,489.65103,475.40942,477.73004,545.7119,564.6458,574.3729,624.1988,648.8432,652.16327,634.6651,345.39767,737.8889,716.8675,670.99164,692.44653,662.4786,560.5927,528.1948,507.0677,528.919,489.13004,484.60687,448.40656,449.66345,461.64905,466.49915,770.3087,563.678,1963.243,587.8007,560.8504,656.0394,626.66235,664.5161,713.9957,577.5001,629.1742,835.25323,650.6271,633.255,593.9128,539.0146,554.29333,506.8188,479.8045,581.5793,451.88043
2327.8403,2271.834,2141.861,2138.125,2094.202,2012.5554,2015.6785,1820.626,1894.4979,1997.3038,2039.6145,1483.0217,2157.8052,2121.5652,2098.8713,2279.3918,2178.701,2254.1611,2179.2454,2328.2188,2275.0884,2336.5493,2353.0574,2385.143,2240.74,2251.4575,2131.7158,2531.6704,2015.8574,4413.9683,1951.1696,1990.0618,1997.4469,1971.6954,1960.7739,1984.2524,2029.1099,2039.4854,2436.5999,2259.226,2226.809,2329.1025,2317.491,2297.9917,2342.845,2362.615,2338.728,2255.6997
18207.678,17768.814,16509.197,16207.173,16602.016,15761.301,16173.036,14562.874,15623.618,16644.559,16913.69,9613.957,19382.66,18857.543,18177.9,19724.543,18579.451,18431.723,17204.438,18641.742,18121.17,18448.578,18669.61,17648.059,16833.873,17278.486,15970.56,22147.494,15469.117,45729.11,15463.955,15586.376,16760.41,16228.38,16362.188,17411.371,16040.4375,16429.203,22261.105,19252.037,18741.248,19314.889,18826.475,19083.36,18830.35,18524.04,19430.234,16973.875
1922.0979,1853.1031,1729.5953,1710.2872,1729.237,1651.6467,1653.9707,1554.2822,1662.84,1760.5148,1785.9999,1120.0835,2071.0488,2030.9104,2007.2692,2172.709,2047.266,2032.294,1921.7675,2042.5238,2005.0635,2034.0881,1989.6904,1910.32,1829.5555,1816.5156,1682.7104,2305.9795,1638.465,4938.4116,1616.2411,1640.5394,1746.246,1691.0625,1749.0491,1831.3556,1784.3698,1827.5565,2414.2178,2114.6404,2088.4583,2099.676,2088.8604,2079.038,2045.0896,2021.5414,2091.2258,1834.7622
4017.6848,3935.7666,3671.1084,3580.6665,3473.3123,3253.5918,3185.7427,2852.2551,2982.5166,3213.2954,3279.8977,2006.5309,3565.3042,3557.948,3576.4443,3908.539,3673.5688,3865.171,3711.6729,4155.04,3933.321,4206.4766,4147.4604,4210.6655,3886.7505,3902.2126,3633.664,4575.706,3299.9792,9548.416,3139.7812,3114.275,3273.1702,3065.3123,3016.812,3101.722,3304.355,3273.6973,4327.462,3893.288,3838.6592,4026.2715,4063.4475,4193.2285,4096.6436,4221.619,4166.7856,3933.4673
5145.5405,5018.614,4724.288,4613.474,4692.798,4475.3667,4481.2534,4283.342,4559.681,4801.121,4843.6465,3228.1475,5518.7363,5455.4136,5437.0815,5812.9604,5489.3774,5477.651,5142.371,5456.8364,5355.274,5482.175,5351.7666,5117.015,4957.9204,4911.5107,4642.0737,6143.0938,4449.363,12670.665,4433.642,4442.0605,4721.707,4568.0986,4704.33,4924.3423,4806.6323,4897.8135,6403.6387,5694.0996,5546.8706,5582.26,5531.2676,5687.7183,5494.782,5408.0547,5602.3164,5027.448
113421.7,110707.18,104355.75,102236.08,103562.62,98675.4,99258.29,93188.4,98971.234,104582.664,105823.71,70142.445,119955.05,117992.13,116478.516,124377.62,118448.97,118124.79,111221.41,119062.98,116195.78,118828.625,117114.14,112379.11,108198.37,108248.914,101769.016,133619.19,97916.69,266814.94,97295.55,98137.62,103997.77,100545.484,103037.664,107629.79,103962.836,106055.03,137523.62,122604.04,119820.69,121530.2,120461.14,121854.56,119695.99,117978.74,122068.52,109598.67
104106.26,101899.76,96304.56,94380.62,94686.28,90486.16,90011.484,85653.87,90058.87,95421.74,96108.086,67018.47,107653.74,106706.79,106618.9,113231.86,107827.54,108810.87,102965.85,109892.11,107182.5,110635.58,107773.69,104718.53,101070.945,100106.25,94993.84,120691.69,90407.945,238086.19,88985.87,89409.39,94202.17,90935.28,92969.88,96263.46,95770.49,97134.41,123987.64,112129.42,109662.82,110942.76,110836.4,113303.71,110322.164,109530.17,111721.02,102166.45
