V1,V2,V3,V4,V5,V6
7267.579,7253.166,7274.514,7288.5166,7275.5283,7279.49
1472.3207,1400.334,1449.709,1440.2799,1454.7172,1454.908
8626.821,8927.246,9138.905,9474.258,9571.023,9856.152
9968.523,10311.612,10559.642,10955.021,11086.506,11427.727
7159.8384,7566.263,7861.1953,8300.66,8462.722,8842.154
4204.429,4406.936,4547.717,4832.8584,4947.466,5223.116
3757.8967,3854.6138,3921.2866,4143.0625,4201.0703,4404.3726
2388.1833,2382.9875,2384.2952,2385.3489,2383.162,2384.893
2321.887,2356.0898,2379.6755,2426.053,2443.3154,2486.545
2276.994,2261.7952,2255.3423,2269.1804,2271.8125,2282.212
1499.0593,1515.8651,1527.6842,1553.6768,1563.101,1587.2965
2029.7869,2100.6758,2152.382,2234.998,2271.6006,2347.3708
4702.4277,4764.5884,4815.5566,4922.904,4867.071,4933.2075
5098.482,5169.52,5217.9526,5320.496,5278.1406,5337.6133
5470.056,5629.955,5740.2856,5949.362,5945.3574,6083.7563
2555.2358,2545.8782,2562.8718,2577.2085,2554.4822,2558.2446
3860.4844,3936.3042,3980.5588,4066.7334,4041.38,4097.01
3171.6152,3181.1968,3193.9382,3220.5615,3187.5608,3196.3728
3291.0203,3561.95,3749.7815,4154.209,4326.0107,4740.091
6611.01,6762.205,6879.6665,7128.6865,7222.8745,7448.843
9792.657,10241.684,10587.563,11289.567,11577.523,12229.463
4357.325,4350.1875,4362.168,4567.465,4608.4297,4795.9434
9219.102,8956.117,8998.948,9076.136,9147.993,9168.389
8367.554,8119.5444,8076.2583,8228.989,8291.746,8404.967
2452.82,2512.1763,2556.97,2696.9126,2736.0425,2865.5571
7183.126,7090.971,7070.274,7355.8594,7418.093,7666.5796
1746.9315,1739.6119,1740.3712,1808.9355,1825.4038,1888.7534
1670.9967,1646.4767,1636.6902,1683.5529,1697.6221,1739.43
4156.037,4151.165,4151.2095,4220.1,4227.8047,4285.088
4561.742,4717.6157,4828.2217,5008.3047,5079.4526,5242.1514
3686.834,3659.6255,3658.1729,3664.7883,3662.5142,3667.9014
5477.2715,5564.418,5623.365,5758.6714,5805.73,5933.5176
1284.4045,1313.3633,1333.5237,1366.0193,1379.1958,1409.7
1710.2614,1739.6844,1759.2773,1798.3762,1811.7607,1849.2643
