V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14
2029.1838,2028.74,2030.3263,2027.1678,2030.5088,2031.1885,2030.2699,2031.7502,2030.1967,2027.3822,2025.703,2024.8627,2029.1365,2026.0449
2974.2815,2983.723,2989.385,2998.9502,2997.9353,3004.514,3006.151,3015.4548,3017.3318,3020.9119,3025.386,3019.0608,3022.4026,3021.1086
1113.8429,1126.9238,1136.1509,1133.632,1145.3511,1151.1704,1149.6003,1159.2827,1161.0475,1146.2585,1154.1055,1144.0541,1150.1754,1138.3904
1181.4552,1213.9718,1199.638,1239.9554,1248.0942,1247.4554,1314.7106,1344.9838,1373.6556,1357.532,1400.1608,1363.281,1428.8071,1416.1658
5894.9116,5891.259,5896.7207,5876.6772,5886.119,5881.191,5875.612,5871.468,5871.9736,5849.723,5847.7104,5840.5815,5864.2207,5854.2617
3062.3555,3037.365,3011.65,3067.2002,3009.9216,3006.4624,3033.506,3075.2153,3091.2322,3118.0095,3151.9785,3142.6624,3219.387,3216.2302
4719.9976,4677.3643,4768.039,4548.0205,4632.299,4389.179,4372.674,4348.0835,4273.7803,4090.1646,4182.5537,4074.7263,4187.508,4225.6597
1734.0972,1734.4298,1736.0947,1732.5557,1734.0939,1733.3591,1735.8225,1739.7897,1743.1254,1739.1318,1741.9537,1737.2463,1749.0706,1747.597
1586.0267,1586.3427,1587.7968,1585.0437,1586.2039,1585.6047,1587.8733,1591.6001,1594.6418,1591.3684,1594.177,1589.943,1600.4142,1599.1582
2623.5737,2619.3438,2615.5845,2602.2292,2609.4863,2597.162,2604.0908,2605.9111,2609.3645,2596.2603,2597.1663,2588.225,2611.8176,2607.5366
2430.0205,2427.642,2412.0723,2411.9905,2396.4302,2391.3555,2389.8093,2390.1895,2387.084,2389.7402,2399.9192,2399.9888,2412.16,2423.589
3674.17,3666.4556,3664.0708,3640.7659,3652.9832,3639.4517,3637.9448,3629.7734,3628.5977,3602.3628,3598.2468,3590.9255,3606.998,3596.7998
7246.0405,7240.8247,7242.2793,7204.8135,7229.65,7193.8306,7179.447,7141.872,7134.489,7066.781,7042.462,7004.877,7022.8057,6994.054
5683.6953,5697.377,5708.471,5705.0005,5711.1807,5708.4775,5707.939,5723.5327,5727.114,5710.0796,5741.6367,5708.6255,5753.0645,5747.2544
8132.87,7989.0713,8076.039,7632.2197,7872.4766,7684.381,7620.2554,7449.7056,7476.267,7105.779,7086.596,7010.679,7228.008,7153.5073
3080.8708,3081.6648,3082.5198,3081.3103,3081.1592,3077.2708,3079.9255,3081.3684,3082.099,3078.7637,3079.6567,3074.8745,3076.3867,3080.2178
4053.7659,4044.5425,4056.2512,4023.8591,4035.2832,4018.156,4002.0693,3989.5146,3984.9758,3949.3206,3951.2983,3946.9917,3964.76,3956.5107
9548.924,9546.523,9545.272,9536.603,9534.6875,9537.608,9534.035,9542.518,9540.427,9530.414,9526.662,9513.894,9524.265,9515.102
2690.9673,2686.0735,2701.984,2671.4902,2690.196,2697.3035,2684.164,2703.098,2701.9065,2680.208,2688.7866,2678.176,2728.327,2710.5195
10868.981,10873.413,10879.828,10862.896,10863.9795,10860.678,10851.695,10851.322,10849.146,10832.937,10839.665,10819.998,10817.864,10824.537
2678.8657,2674.1438,2690.1743,2659.8467,2678.7246,2685.9333,2672.8901,2692.031,2690.7444,2669.1548,2677.4795,2666.7852,2716.6187,2698.8596
2833.072,2824.5962,2841.3386,2845.358,2849.912,2855.446,2869.279,2906.9724,2929.1675,2932.1018,2948.3481,2918.0693,2970.3652,2951.813
1891.2521,1884.9344,1887.9652,1897.6646,1896.6256,1898.3147,1912.0487,1932.2643,1938.7903,1947.3124,1945.4272,1936.6548,1960.98,1947.5542
2525.5645,2517.9727,2532.8252,2538.446,2541.6536,2546.6973,2559.8198,2594.7146,2614.6921,2619.23,2634.7415,2606.8008,2652.566,2637.3044
1569.7366,1566.5449,1569.7145,1579.1986,1579.2074,1582.597,1592.0713,1607.94,1613.5664,1618.9874,1618.6063,1611.5302,1627.9148,1616.5574
2353.7395,2348.0015,2363.2158,2368.4902,2374.263,2378.7603,2388.5742,2418.3242,2433.6355,2435.201,2448.4492,2423.362,2461.8684,2446.0493
1689.8634,1684.2654,1686.9146,1696.2329,1694.8376,1696.3787,1708.6842,1727.045,1733.0089,1741.24,1739.6608,1731.7917,1753.4425,1741.8894
430.92752,431.2325,429.93582,422.5975,422.7651,422.03888,420.9539,423.7335,424.28812,419.32935,423.0659,420.91583,428.18625,428.43546
6433.513,6427.0376,6424.478,6394.941,6391.742,6374.357,6367.905,6380.1147,6393.568,6371.113,6400.3076,6388.1714,6463.991,6455.453
619.30524,619.7426,617.8788,607.3326,607.5731,606.52936,604.97,608.9643,609.76117,602.6342,608.004,604.91364,615.3628,615.72064
2089.9185,2085.9998,2083.9973,2070.619,2072.1677,2064.4739,2057.2693,2054.4624,2046.6539,2041.5903,2035.74,2027.7119,2039.1681,2036.5568
1895.4838,1891.9209,1890.1047,1877.9735,1879.3746,1872.3893,1865.8588,1863.3109,1856.2299,1851.6338,1846.3287,1839.047,1849.4393,1847.0759
6767.8486,6774.1973,6774.1636,6766.941,6754.2754,6727.5283,6705.1963,6670.8374,6659.989,6621.4565,6596.6865,6542.778,6533.0176,6509.3857
2256.822,2259.465,2263.2761,2270.1255,2276.495,2283.1594,2288.7751,2309.5212,2310.518,2317.4607,2313.0571,2304.4204,2321.8115,2302.9165
1659.1525,1658.6615,1655.2069,1648.4521,1647.3329,1648.5272,1647.25,1650.0455,1650.5435,1644.4719,1648.0312,1645.2784,1654.7734,1655.0087
3772.5083,3775.4062,3771.7651,3763.0305,3765.0923,3767.423,3756.6094,3755.5432,3750.7742,3743.7095,3745.721,3739.7695,3744.21,3741.891
2471.7397,2478.4504,2486.5715,2488.489,2489.9758,2488.77,2494.9841,2513.3735,2518.9465,2517.0374,2525.171,2519.9287,2535.2747,2520.2449
2278.2021,2287.485,2288.2075,2304.3774,2303.4243,2305.7412,2324.145,2344.2075,2355.9658,2361.9167,2356.3152,2353.2678,2373.3572,2359.3274
2562.7185,2547.3855,2516.68,2442.8857,2418.423,2343.7148,2297.499,2243.4324,2226.6636,2148.7988,2181.6504,2169.6707,2227.6465,2258.4797
3932.7883,3924.1367,3933.1929,3877.9358,3893.5737,3863.278,3853.6326,3843.813,3846.0403,3814.9966,3820.0667,3816.945,3849.011,3852.2668
6467.0645,6427.1543,6279.862,6134.455,6066.214,5953.5005,5867.2075,5777.783,5766.7534,5608.7524,5664.7314,5622.7134,5723.016,5819.4546
6992.626,7008.6914,7045.8325,7058.5234,7064.931,7054.3613,7070.0713,7146.6484,7156.5527,7145.535,7190.024,7149.6543,7218.7354,7204.098
1132.2761,1134.3684,1134.2616,1136.8391,1136.8145,1136.235,1136.3145,1139.0614,1139.094,1138.5779,1141.6152,1138.6748,1138.5406,1138.9967
8598.312,8611.675,8605.706,8594.489,8593.032,8597.58,8599.0,8616.179,8613.804,8609.79,8623.43,8622.578,8635.527,8645.88
1119.8597,1119.896,1120.6355,1120.4937,1121.2233,1120.998,1120.3572,1120.928,1120.569,1119.9039,1120.7856,1119.9553,1120.3561,1119.486
10194.384,10211.353,10214.163,10263.134,10249.395,10269.388,10275.924,10328.454,10343.141,10352.698,10388.17,10352.234,10386.697,10369.489
1013.8676,1014.7863,1014.3358,1015.5706,1016.00574,1015.84906,1017.0564,1020.53284,1021.29236,1022.56494,1022.6095,1023.56604,1024.9635,1026.3099
10550.108,10578.506,10580.684,10605.556,10606.158,10600.514,10602.661,10638.517,10649.182,10643.212,10667.02,10643.134,10642.598,10646.177
11143.17,11168.864,11167.74,11195.319,11195.312,11189.416,11191.772,11222.863,11228.411,11222.625,11249.79,11224.089,11222.483,11223.81
9962.251,9986.247,9978.542,10039.489,10014.074,10037.1455,10044.085,10114.6455,10134.714,10154.435,10189.44,10157.273,10195.862,10188.629
1027.1443,1029.2517,1029.4185,1034.3097,1032.3702,1034.333,1034.7634,1040.9327,1042.3728,1043.8505,1047.2784,1043.8655,1047.1321,1046.2736
2912.0537,2920.4346,2929.8315,2932.6616,2934.641,2940.5793,2937.6987,2969.8833,2967.9448,2982.4736,2991.1123,2989.482,2995.3906,3013.0413
1107.0259,1106.8679,1107.3254,1107.5504,1107.5686,1107.7792,1106.7991,1107.1996,1107.2323,1106.1228,1106.6373,1105.7169,1106.0847,1105.1998
2834.0046,2831.8203,2832.4504,2815.3438,2820.1758,2810.758,2808.3247,2804.6523,2806.2205,2797.3374,2800.5764,2797.7126,2808.1184,2808.0842
1076.857,1077.8062,1079.0411,1078.8418,1079.2461,1080.6294,1080.5763,1081.6375,1081.7544,1082.2466,1081.541,1080.7963,1080.3336,1079.6417
10516.589,10514.244,10517.578,10518.861,10517.756,10518.215,10514.722,10519.842,10517.977,10513.96,10519.86,10512.605,10520.596,10513.544
1730.9258,1733.3008,1735.3789,1738.1482,1737.1733,1738.8252,1737.6453,1742.235,1743.6255,1743.2238,1746.4352,1744.2448,1745.2666,1746.1693
1687.309,1688.3356,1692.9863,1694.2828,1694.5659,1695.4971,1694.6957,1700.3384,1702.0725,1704.2133,1704.7883,1702.4996,1701.0256,1704.2086
4931.841,4932.768,4936.2134,4924.153,4930.0474,4925.8135,4921.331,4931.3286,4937.661,4919.6187,4918.7373,4905.1895,4929.7275,4919.1113
4071.935,4077.4722,4089.6929,4072.698,4088.1794,4084.0037,4073.169,4070.644,4066.5269,4051.4175,4046.0076,4037.9834,4035.8757,4030.7188
3580.6975,3585.1772,3576.4458,3591.3962,3593.83,3594.8416,3607.1086,3620.3164,3625.2441,3631.838,3621.769,3622.7104,3641.3752,3625.7593
5707.9897,5710.269,5722.8477,5760.836,5753.764,5768.305,5785.9873,5840.976,5843.775,5874.5293,5876.2227,5876.95,5892.037,5901.5386
4730.546,4725.469,4731.5107,4701.0986,4713.4297,4701.1553,4689.5205,4683.9146,4682.5103,4660.977,4662.794,4656.299,4670.1997,4672.395
1056.994,1050.5193,1049.0958,1041.9937,1032.2263,1027.7809,1030.9192,1047.751,1059.0079,1058.4034,1086.1753,1062.0907,1103.9677,1108.1687
3555.269,3551.0164,3546.5364,3527.9956,3531.6262,3535.3416,3525.9585,3520.9648,3519.5479,3488.306,3481.1685,3458.6829,3459.7866,3446.9539
1421.9166,1429.0833,1432.7085,1445.9067,1447.9688,1453.9596,1462.0515,1472.2538,1478.3771,1477.0919,1483.3292,1477.0382,1483.8975,1482.6576
5225.006,5251.6514,5276.549,5347.714,5337.7544,5368.9404,5393.776,5456.435,5478.9297,5514.4126,5533.7056,5511.4653,5528.5493,5530.7925
5489.327,5484.641,5472.683,5449.716,5432.2217,5410.2124,5406.6377,5413.8267,5412.024,5412.767,5435.141,5436.2656,5471.3057,5480.1416
3961.9556,3958.0576,3961.129,3971.2131,3968.8203,3972.7244,3980.0083,3993.4724,3996.1367,4000.7026,4001.0398,3996.744,4009.3115,4004.9177
3987.1553,3991.6487,3996.417,3999.2869,4005.6812,4011.646,4014.723,4019.875,4022.424,4022.5696,4011.1145,4001.1892,4006.6277,3991.89
2537.819,2541.8647,2544.2478,2547.744,2546.5825,2550.9963,2551.783,2554.4517,2555.803,2555.7998,2553.7932,2553.8315,2550.4304,2550.9668
