V1,V2,V3,V4,V5,V6
7298.255,7333.106,7279.8667,7288.004,7277.589,7269.664
1496.147,1517.2305,1450.4209,1537.2543,1419.4109,1523.3049
8651.037,8977.202,9129.42,9446.463,9327.249,9654.449
9975.101,10341.726,10537.646,10903.914,10784.43,11153.211
7156.923,7589.0186,7796.968,8197.496,8052.1445,8466.368
4107.867,4314.0474,4472.8677,4692.6196,4614.4893,4893.155
3696.9902,3844.913,3978.5845,4159.3574,4074.441,4316.456
2392.8594,2395.5547,2390.396,2392.971,2386.446,2391.8726
2308.8257,2342.228,2366.6294,2402.244,2387.1392,2434.6953
2314.3914,2326.1333,2342.7532,2368.791,2338.467,2382.2356
1490.3002,1508.4268,1523.3845,1543.5637,1535.4232,1561.3395
2012.2496,2078.686,2120.7268,2187.335,2164.9907,2241.513
4842.168,5060.477,5038.409,5237.425,5093.804,5230.8027
5204.7886,5387.092,5389.2456,5544.8687,5445.1006,5569.4033
5550.389,5804.1367,5862.7285,6087.5957,5964.8115,6181.7734
2621.4805,2684.7026,2607.081,2652.4622,2609.5505,2613.5613
3941.8052,4095.2815,4088.0798,4215.9443,4132.9385,4235.2354
3239.984,3324.1992,3262.4312,3333.4102,3272.036,3297.1838
3110.003,3398.7349,3607.2683,3949.9941,3832.7053,4218.463
6511.812,6690.611,6797.991,7022.7285,6943.0693,7145.474
9520.257,10048.971,10393.713,11010.176,10819.277,11395.268
4431.59,4606.51,4764.4062,5033.8174,4865.41,5207.743
9469.697,9520.645,9456.584,9724.863,9374.803,9728.451
8774.023,8918.25,9002.678,9339.843,8954.199,9380.871
2405.8813,2502.053,2574.8823,2710.4531,2647.357,2791.7397
7379.508,7639.5527,7848.8975,8301.756,7976.8643,8517.361
1775.9209,1837.6383,1886.9976,1989.2981,1922.9622,2042.3083
1722.6013,1767.8196,1804.0122,1887.4835,1820.6603,1924.593
4187.5864,4240.1035,4295.634,4377.4185,4319.533,4434.2383
4531.027,4677.7827,4763.0146,4908.5957,4851.367,5027.9556
3727.353,3740.5144,3728.9915,3745.3523,3707.374,3739.9775
