V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
613.7448,631.94244,599.3601,578.99805,534.8496,515.17706,551.0486,574.8886,572.58887,641.1983,610.60486,676.02655,722.2918,698.6191,688.8166,723.48456,724.49585,707.2369,719.8942,731.20337,670.33984,660.7102,653.7179,684.74817,633.90674,579.9307,605.94684,601.1576,585.6742,603.3608,577.7656,545.6697,561.0728,585.9601,634.1199,650.9558,654.4592,718.5618,700.9679,725.8814,704.4768,779.70935,758.5392,737.97235,765.59985,770.8243,683.54297,652.987
2737.3066,2803.0977,2674.9824,2543.4224,2356.5786,2286.9758,2391.1553,2478.5762,2462.0322,2758.2744,2642.2544,2891.2473,3087.69,3005.6697,2948.793,3109.7415,3120.5127,3054.5151,3147.266,3181.046,2951.663,2922.3586,2893.5254,3001.73,2803.0505,2594.0476,2664.29,2657.5415,2544.6765,2629.9956,2525.277,2357.0571,2420.7246,2515.0183,2726.0789,2774.4507,2797.941,3080.4263,2999.3196,3120.224,3038.8428,3365.3872,3295.7988,3243.6626,3355.9438,3372.1453,3037.1624,2916.399
1119.112,1138.989,1105.7955,1082.3947,1020.47034,971.3565,1018.4712,1020.6382,1024.1743,1094.9374,1072.6871,1134.4476,1173.466,1150.3715,1110.9594,1155.7462,1172.1431,1163.9187,1200.0875,1211.8468,1147.4241,1159.0388,1152.2638,1191.1946,1131.3672,1084.4327,1083.4319,1108.4181,1053.8871,1077.9987,1044.1482,996.20605,1018.2988,1021.5368,1092.8914,1101.2617,1084.5865,1161.1505,1129.0918,1194.016,1155.5985,1241.893,1231.5087,1197.6779,1253.9001,1290.0359,1191.9912,1171.831
4848.9487,4892.385,4732.706,4634.183,4355.9824,4146.891,4299.3037,4310.1484,4160.272,4465.2266,4325.7656,4570.788,4796.298,4755.7812,4531.4136,4775.0903,4828.364,4820.8374,5066.581,5050.3403,5017.0854,4956.204,4932.9375,5166.3267,4897.541,4763.849,4604.38,4791.325,4506.4834,4632.421,4394.919,4189.1,4201.253,4137.2285,4488.441,4468.641,4404.9116,4759.4937,4597.9517,4913.497,4763.088,5193.663,5193.463,5116.7,5353.7285,5504.8467,5148.38,5136.687
2623.9634,2654.1162,2520.015,2473.8948,2230.7297,1947.8313,2210.8137,2144.896,2084.3555,2367.5005,2236.8127,2482.7551,2655.0635,2571.5781,2367.1045,2558.5217,2646.9045,2634.2856,2827.7876,2864.2458,2704.629,2722.3796,2707.9226,2903.6975,2636.8616,2509.6648,2404.995,2600.2324,2298.2842,2425.2964,2235.2476,2058.4292,2099.402,2067.6494,2385.1675,2400.104,2251.1235,2594.448,2429.4463,2776.3904,2585.8833,2965.5989,2950.3674,2854.5276,3074.099,3262.6445,2881.7627,2849.9902
5537.64,5661.31,5559.1733,5834.789,5785.944,5591.214,6023.185,6187.782,6260.512,6591.5425,6298.7495,6736.0693,6607.578,6509.608,6481.8315,6426.1113,6278.4775,6287.7686,5865.9146,6056.4844,5587.2314,5538.171,5620.9873,5768.8164,5588.7686,5503.9673,6114.923,5927.9033,5888.7856,6120.681,6101.957,6208.872,6206.394,6407.607,6462.333,6454.6636,6529.171,6501.067,6481.198,6521.4688,6338.7676,6344.581,6045.032,5794.6504,6099.7964,6050.211,5504.323,5387.9375
38836.168,39495.6,38332.44,37846.426,35485.547,32755.6,34679.5,34422.707,33538.742,36056.305,34991.38,36919.277,38457.227,38005.4,36062.258,37755.3,38445.824,38679.156,40670.09,40799.38,39671.074,39670.562,39614.35,41490.605,39224.91,38352.21,36986.426,38773.668,35820.797,36968.402,35247.8,33541.793,33750.406,33324.656,36056.684,36305.543,34886.664,37979.74,36588.145,39743.82,38231.02,41531.434,41501.457,40670.742,42781.547,44449.805,41241.8,41208.895
28323.059,28841.414,27685.678,26973.328,25279.877,24404.404,26208.143,26991.531,27145.469,29901.783,28590.385,31202.615,32877.25,31777.693,31440.857,32565.223,32680.027,32093.85,32325.98,33013.586,30237.266,29862.479,29851.654,30836.775,29018.273,26839.494,27942.707,27978.512,27145.32,27938.574,26910.684,25927.434,26646.686,27607.43,29401.68,29874.658,30332.791,32676.256,32024.791,32919.336,31957.127,34841.344,33978.3,33121.38,34191.734,34437.62,30790.58,29546.576
34710.52,35166.727,33985.55,32916.67,31195.275,30623.623,31609.87,32400.762,32225.625,34653.92,33613.86,35731.145,37530.164,36662.855,36208.418,37449.39,37717.33,37235.51,37935.844,38397.367,36408.926,36057.65,35906.156,36846.176,35206.32,33363.742,33848.402,33843.465,32914.453,33653.65,32584.389,31228.52,31793.832,32507.096,34350.848,34756.168,34941.668,37376.547,36740.684,37735.42,36978.3,39931.816,39368.22,38846.613,39812.258,40035.66,37126.695,36131.957
420.47772,423.28174,417.506,415.5281,405.12326,398.05075,407.23636,404.7203,406.15912,416.95126,413.04944,421.7144,430.1832,425.66623,419.4159,425.1973,428.3902,426.50043,432.82596,434.9803,425.50018,426.5012,424.92792,433.21234,422.04633,415.7122,414.33737,419.5265,410.6111,415.08884,408.72946,402.02725,405.2987,405.0975,415.3726,417.25543,414.87952,427.82614,421.95892,431.93027,425.46274,439.71732,438.40158,432.84763,441.84222,446.72055,430.88043,428.1763
