V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
674.9527,649.59735,574.47485,552.0661,584.3135,512.065,497.85785,523.24945,544.5889,554.15936,605.4951,667.6789,708.93866,721.6983,737.469,764.2596,800.35547,688.97003,738.4253,763.20374,759.2246,736.7856,743.0011,1791.5962,610.1991,600.63293,567.0514,625.6008,531.609,538.0459,527.4003,524.61597,604.61383,559.5045,575.80237,632.68555,697.82935,689.8491,757.9954,784.1008,766.4433,835.2552,829.7963,804.1251,785.0147,754.56213,714.7765,648.8203
3023.2761,2889.3154,2580.0483,2481.7524,2604.9692,2266.4658,2189.1885,2273.2603,2337.8892,2376.0376,2584.1682,2818.7444,3038.3887,3074.1204,3149.0503,3276.881,3424.0032,2996.5737,3234.0742,3341.6914,3352.7036,3262.3386,3308.7952,7668.744,2735.2295,2719.015,2561.047,2788.5469,2380.392,2375.0422,2347.955,2293.0425,2616.0547,2392.1226,2456.7268,2683.196,3003.5474,2925.5493,3225.8796,3348.0134,3320.9326,3607.6985,3604.5488,3525.5396,3461.097,3376.85,3200.1147,2931.4578
1220.418,1175.3718,1120.5258,1094.9886,1107.1508,978.3435,953.99,946.1703,1002.8357,997.7643,1058.7152,1070.1226,1121.9999,1133.5565,1161.2799,1202.3735,1236.8086,1121.4706,1230.5442,1243.431,1296.9431,1240.134,1275.9182,2545.1597,1079.3578,1154.7068,1091.0795,1144.8665,1007.4457,1019.0383,1006.144,990.1474,1056.2991,971.3533,974.5508,1039.4808,1145.793,1087.579,1180.8339,1207.4996,1187.5012,1304.5355,1288.5979,1279.1848,1301.2312,1303.696,1250.4741,1192.4165
5286.878,5020.8843,4881.111,4700.9517,4668.3057,4262.3,4079.9497,3967.8748,4008.1157,3936.6199,4104.529,4284.6753,4538.277,4592.1177,4708.1494,4824.199,5072.867,4666.207,5215.065,5293.6426,5469.12,5302.056,5606.645,11532.2295,4766.0576,5094.7886,4837.9624,4952.9336,4478.7114,4452.3784,4302.748,4034.774,4360.008,3957.739,3949.6963,4133.075,4673.6963,4302.755,4745.6206,4866.591,4949.3374,5358.2026,5512.929,5595.673,5605.9873,5593.649,5438.706,5273.0093
3088.357,2869.1975,2760.621,2599.918,2558.6729,2069.7163,1942.9551,1808.4587,2055.6028,1935.9001,2127.3345,2114.7427,2340.02,2426.724,2533.902,2604.9165,2807.1978,2392.0776,2950.0137,3025.4268,3292.001,2998.0186,3297.7651,8585.389,2451.7456,2832.942,2636.595,2755.1416,2184.3418,2285.4915,2113.7036,2013.7959,2225.3044,1851.3403,1783.8428,2067.273,2458.1194,2125.7761,2579.0183,2629.8274,2599.3735,3128.7456,3158.983,3166.2607,3296.6501,3340.5396,3124.811,3004.037
5653.708,5777.0557,5598.8467,5793.3457,6118.585,5985.2593,6100.1924,6438.978,6591.9263,6773.4004,6787.155,7031.94,6890.657,6843.6597,6781.2793,6628.9307,6593.8276,6128.571,5899.696,5892.0063,5744.0166,5731.9673,5535.0303,11147.044,5483.8926,5399.4355,5463.507,6038.548,5851.238,6322.1577,5983.2524,6211.448,6620.671,6656.9375,6526.489,6928.3716,6743.244,6755.8096,6824.8423,6689.413,6338.803,6460.9756,6214.3145,5947.892,5761.7144,5648.8936,5647.2383,5343.047
43164.785,41115.0,40476.33,38787.438,38423.73,34131.695,32764.416,31332.64,33202.695,32191.305,33738.547,33757.05,35809.027,36315.188,37381.465,38016.355,39923.61,36418.727,41649.016,42106.01,44595.65,42066.984,45139.836,93406.195,37555.766,41226.61,39478.23,40155.63,35318.555,36121.973,34454.1,33190.766,35002.19,31546.785,31013.012,33061.07,37159.938,33582.855,37804.9,38109.52,38274.203,42641.562,43346.04,43626.664,44885.965,45337.113,43636.844,42635.652
30123.412,29200.344,26352.047,25713.986,27230.502,24266.012,24140.617,25528.537,26548.531,26843.031,29159.922,31402.3,32645.555,33086.086,33574.664,34903.65,35929.5,31560.723,32964.715,33852.973,33655.84,32922.082,32285.512,74132.89,27641.336,27401.41,25887.533,28556.883,24876.479,25468.73,25139.004,25191.715,28525.588,26986.945,27469.846,30133.9,32268.67,32278.486,34271.223,35597.098,34562.527,37151.996,36485.69,35450.316,34348.844,33233.27,31815.041,28824.404
36941.37,35809.254,33358.797,32275.025,33301.168,30342.008,29704.957,30440.885,30903.93,31128.543,32970.582,35123.465,36830.9,37260.68,37852.01,39170.664,40389.06,36729.074,38729.6,39697.75,39948.38,39064.867,39498.23,78019.375,34531.062,34585.293,33087.715,34875.46,31606.61,31429.613,31240.516,30515.91,33361.434,31384.412,31875.367,33938.97,36769.684,36106.188,38518.195,39703.402,39587.527,42023.773,42083.47,41556.355,40836.062,40064.625,38541.348,36346.715
435.8101,428.14612,421.66455,417.52206,417.58148,398.8752,397.456,394.76416,401.5408,400.62225,409.5741,412.83987,419.76434,422.37265,424.6617,432.2376,437.7046,419.87888,435.57227,440.5913,447.5877,437.72726,444.01605,642.67224,414.83136,426.81293,418.1971,422.99152,403.7918,405.85254,404.74887,400.08804,411.01346,398.14914,398.65186,408.7771,423.24832,414.86597,427.4973,433.53647,430.57892,449.34085,446.45355,445.19385,447.90994,448.29144,439.02896,431.35483
29402.373,29430.598,26898.879,27153.006,28799.688,26486.195,27009.895,28800.582,30557.086,30749.06,32515.91,34142.953,34692.297,34889.26,35211.45,35464.508,36104.145,31935.373,32210.848,32929.676,32352.146,31409.988,30372.05,68262.69,27331.652,26700.127,26214.598,29527.33,26287.084,28164.162,26931.453,28338.664,31206.666,30597.635,30658.41,33089.773,33727.547,34232.094,35624.43,36031.64,34119.52,36137.285,35209.816,33496.016,32467.838,31478.328,30341.387,27612.48
8420.594,8124.386,7279.773,7079.2173,7512.5083,6584.936,6557.1133,6964.351,7324.7295,7382.8765,8098.004,8743.362,9123.544,9271.306,9427.908,9816.296,10138.059,8799.691,9250.847,9538.214,9493.359,9225.037,9066.031,21979.85,7601.6934,7576.555,7105.532,7916.437,6768.575,6974.6104,6841.1094,6887.8174,7912.6636,7424.6904,7547.7407,8352.366,9023.469,9000.787,9635.61,10038.244,9693.664,10508.55,10327.088,10008.065,9694.398,9355.936,8908.986,8013.39
570.6311,552.419,500.92572,516.46497,547.04407,481.86902,487.72906,521.608,528.037,532.49304,578.27496,598.0855,611.6925,614.82764,618.7296,634.98145,642.37946,575.39984,606.45514,607.82635,596.6951,613.3551,580.9751,1481.8867,507.30576,529.10223,492.95804,577.8084,487.68506,515.52606,504.72845,495.71063,560.7457,528.01276,516.65424,583.05817,616.3886,605.1661,629.49384,645.8716,615.9767,669.7013,640.3364,622.07825,609.6133,607.6859,597.0526,523.1722
177.8457,171.83647,164.86449,161.26976,161.36406,145.51978,142.26054,140.42188,148.2736,147.54784,155.29784,156.61775,162.87787,165.878,168.41406,173.32362,178.54869,162.50842,178.53575,181.1094,187.70541,178.21011,185.11267,354.39984,158.71544,168.56468,160.5778,166.17181,148.49992,151.2024,148.02885,145.898,155.89508,144.49612,143.95236,153.41296,165.68298,158.21304,171.49911,174.41847,171.09062,188.26584,186.66531,184.86745,187.74144,187.73,179.90965,173.7744
14067.676,13685.167,12319.757,12036.47,12775.288,11440.843,11375.142,12046.874,12493.44,12670.533,13701.756,14756.973,15357.164,15527.074,15767.093,16354.942,16817.283,14804.202,15387.395,15813.032,15684.436,15381.199,15069.378,34147.06,12969.204,12788.679,12136.183,13382.909,11709.415,11978.837,11827.82,11874.645,13396.976,12715.551,12957.584,14182.0625,15143.588,15171.692,16076.3955,16670.332,16216.467,17359.47,17030.07,16543.48,16026.617,15498.601,14860.164,13476.93
1325.3914,1274.9574,1178.3635,1129.5931,1165.5198,1031.4519,995.36475,1011.6653,1026.2568,1030.7935,1095.8315,1175.5659,1267.6931,1276.1382,1308.2389,1352.3857,1410.3956,1267.4906,1373.2167,1411.1084,1433.5198,1392.2258,1432.7222,3039.146,1212.7559,1227.85,1167.5798,1240.9998,1094.0994,1081.3281,1067.7185,1024.7892,1136.5919,1037.2373,1054.1562,1134.9697,1264.8517,1218.7347,1328.0774,1372.8752,1383.345,1487.8717,1504.0986,1485.1548,1470.9188,1452.2388,1390.1924,1309.2015
54341.176,52336.605,48041.9,46365.824,48152.773,42750.38,41250.043,42043.785,43372.984,43705.234,47038.047,50117.094,53471.56,54141.242,55256.15,57359.742,59657.965,53220.176,57245.94,58815.617,59384.81,57497.555,58606.0,122998.28,49615.953,50176.99,47644.418,50930.54,44465.47,44319.01,44059.117,42836.44,47565.934,43805.453,44691.086,48713.9,52928.785,51626.56,56254.113,58241.164,57811.598,62640.902,62437.676,61320.53,60649.547,59738.688,57096.367,53025.887
29822.404,29177.494,26147.86,25733.006,27312.479,24691.48,24609.574,26080.594,27169.203,27696.512,29860.559,32129.066,33094.074,33461.17,34085.355,34964.055,35963.613,31451.44,32737.541,33507.984,33111.59,32259.178,31855.977,72289.39,27219.924,26926.023,25709.832,28541.52,24827.0,25676.54,25122.3,25825.262,29109.09,27614.133,28137.564,30465.805,32542.814,32689.87,34806.945,35742.562,34310.14,36876.375,35922.297,34823.555,33844.953,32616.898,31272.09,28274.37
