V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
656.0883,648.79474,598.7494,571.4685,593.5987,504.9234,534.98456,864.80865,528.1401,581.18414,587.6226,-447.41992,683.5254,711.067,755.0341,840.95105,727.21094,736.45044,675.7912,715.9044,707.2698,750.5188,702.68353,732.1097,631.63434,594.20886,564.90906,2082.9097,552.47327,1494.2964,510.44037,543.4631,599.05634,551.4804,567.2259,722.2817,636.6552,636.66077,744.48694,751.138,752.2328,758.30225,765.63074,769.179,766.54395,637.96246,729.6255,687.9625
2932.4956,2895.8767,2689.657,2569.3005,2623.2756,2256.3728,2351.9539,3736.9226,2292.1711,2545.6982,2551.1587,-1697.0352,2917.4602,3042.4824,3228.2136,3611.3115,3116.7422,3208.4714,2987.4949,3170.5144,3097.024,3328.8772,3113.9229,3291.7222,2854.3923,2675.8242,2564.7964,8798.122,2476.5386,6329.533,2263.3145,2393.7217,2621.6372,2406.8728,2440.6082,3065.1367,2780.7048,2770.2283,3187.7197,3251.6335,3249.6902,3295.824,3328.999,3403.3528,3373.1184,2857.519,3189.615,3079.7239
1202.1436,1186.4983,1106.5463,1087.6617,1077.2046,981.2814,1042.2306,1296.7319,920.68475,999.42523,1022.18085,-286.58374,1112.7498,1117.3813,1142.3915,1311.7853,1138.671,1198.5162,1131.6558,1224.3792,1189.3832,1254.9106,1250.1212,1313.9655,1147.0463,1142.6831,1071.5928,2881.94,1028.9005,2122.198,959.1399,1023.4057,1053.0792,997.8015,966.00806,1156.7202,1050.283,1046.8766,1150.0547,1195.2727,1201.3591,1246.4779,1249.7582,1231.5092,1289.3921,1113.1501,1227.731,1208.0956
5095.866,5063.4,4806.851,4676.7163,4566.0444,4194.01,4206.7725,5814.0864,3855.0203,4094.8672,4144.6514,-1539.917,4350.2334,4567.0376,4787.8022,5356.4805,4686.996,5000.6567,4871.8223,5284.6777,5057.0938,5510.893,5330.1787,5750.788,5002.521,4939.1577,4690.3706,12766.488,4519.828,9223.283,4024.0793,4110.8955,4382.7065,4006.2227,3887.728,4613.4697,4405.008,4334.553,4721.7153,4892.8545,4934.5034,5143.8584,5314.5947,5467.372,5442.2627,4828.663,5236.227,5330.019
2958.7256,2908.232,2568.066,2479.7605,2414.6785,2036.946,2207.0137,3290.3308,1695.1182,1901.606,2034.3025,-3388.1235,2257.6423,2311.812,2464.5415,3105.2708,2437.3682,2740.9712,2542.9653,3029.3567,2832.7449,3145.0073,3116.7756,3477.8564,2728.446,2766.1765,2444.6257,9861.283,2282.2117,6616.8643,1874.9436,2091.2397,2219.2288,1930.0928,1767.5292,2479.5886,2111.5056,2073.171,2438.4094,2594.4487,2688.6682,2977.792,3066.9456,2977.44,3198.097,2474.2727,2975.5781,3002.6062
5775.8267,5791.2734,5655.4844,5581.662,5987.7573,5883.326,6165.235,7811.0234,6375.3857,6342.069,6461.365,864.74756,6843.3237,6837.1143,6864.581,6951.1865,6529.149,6120.701,5932.1094,5796.9995,5807.5054,5706.5127,5738.143,5710.296,5349.071,5434.499,5446.549,13524.439,5976.5684,10927.713,6027.7666,6026.1025,6546.0103,6431.259,6461.956,7352.461,6179.0635,6345.8022,6802.437,6523.759,6547.98,6287.7993,6073.6714,5876.2617,5878.0522,5585.7075,6111.6943,5641.417
41879.348,41639.824,38948.7,37875.08,37067.734,33650.777,35005.74,45103.473,30266.004,32025.727,33169.51,-15616.586,34593.49,35414.7,36861.098,42498.832,36686.508,39553.258,38041.598,42611.664,40587.01,43772.914,43535.605,47138.945,40225.51,40651.41,37868.76,104692.81,36078.336,74792.06,32396.2,34012.945,35077.94,32296.697,30666.543,36802.773,33974.723,33571.55,36413.61,38295.156,39043.242,41608.223,42438.46,42173.715,43808.98,37959.07,42051.242,42778.062
29921.943,29628.709,27336.574,26376.535,27431.332,24283.133,25808.396,38197.266,25227.219,27638.643,28003.393,-13886.799,32095.879,32703.96,34275.566,37689.707,32841.785,33055.355,30514.674,31561.229,31450.053,32877.844,31451.18,31987.35,28346.96,27029.523,25883.354,86785.54,25846.904,63657.883,24221.102,25845.324,28047.791,26488.115,26817.69,33527.035,29249.309,29247.215,33831.008,33867.07,33964.06,33988.105,34116.742,33984.93,34106.56,28866.451,32430.594,30464.957
36167.688,35884.695,34056.684,32918.918,33403.367,30092.836,31069.598,43058.04,30482.133,32628.926,32731.773,-4886.6484,35821.38,36920.336,38638.105,41989.184,37632.902,38486.93,36440.914,38095.617,37482.566,39568.215,37885.36,39231.39,35429.387,33957.426,32981.36,87967.516,32134.656,65942.5,30180.59,31311.924,33311.59,31424.1,31628.428,37188.273,34554.97,34421.832,38249.42,38813.96,38820.75,39316.023,39533.86,40426.535,40005.56,35306.168,38385.332,37605.637
430.65872,428.26938,417.5459,414.6617,411.7479,398.4469,407.95718,448.9952,388.52423,401.76123,404.34512,199.93376,417.68338,418.4135,423.77875,447.99963,423.06915,431.72772,420.13428,435.96503,430.85873,441.86227,438.2727,449.26288,424.00842,422.9516,412.94437,695.04626,405.71014,575.3722,395.61203,405.07672,408.87442,401.2704,396.5977,424.74237,407.23947,407.77228,424.10614,429.67834,431.33368,440.39685,440.82886,437.05203,445.3996,417.3115,435.60165,433.57947
