V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
701.4981,630.6267,580.56946,557.2053,565.34656,532.3052,536.8349,521.78894,541.9018,1676.3474,610.58276,643.1174,680.52716,711.84357,731.48083,756.0209,698.51385,689.2665,741.75244,773.0593,748.241,730.5034,658.01984,669.2286,608.531,654.5735,596.03687,577.81757,532.9734,528.45844,516.1989,533.8968,598.1697,620.29724,572.2185,638.48303,649.49475,704.9205,739.93677,750.24536,763.4521,780.7522,779.6936,783.85077,767.4926,726.8883,714.81635,650.3601
3117.7212,2831.9163,2607.1655,2495.7405,2533.4248,2376.521,2344.9194,2294.9966,2331.5703,7076.9277,2608.8086,2787.6003,2890.2712,3018.6648,3115.7104,3220.9404,3047.1982,3006.7495,3237.1934,3381.4387,3294.5247,3240.3176,2937.89,2985.9263,2729.9265,2954.874,2696.6135,2518.7422,2372.9163,2346.2166,2252.4565,2322.855,2585.1338,2667.2573,2454.2378,2710.8044,2770.1877,2994.8923,3145.0034,3230.141,3297.6685,3397.9885,3403.1418,3436.353,3406.288,3219.8882,3192.189,2929.774
1247.3086,1153.5629,1142.7347,1091.0392,1065.6648,1028.6403,1024.1409,986.873,1011.69977,2341.019,1027.8652,1072.1412,1108.3802,1113.8197,1159.3414,1205.6772,1121.2251,1147.6465,1177.058,1242.7004,1253.4833,1258.1235,1091.082,1233.477,1096.8107,1211.5718,1103.7745,1090.8829,1050.2035,1021.79376,973.617,999.1626,1056.0846,1047.103,992.7851,1058.7986,1045.4967,1125.5376,1154.4634,1164.6615,1201.7491,1243.3807,1248.882,1282.9513,1271.4603,1249.0125,1268.7052,1174.3984
5381.3066,4972.6963,4809.6504,4666.624,4616.96,4310.285,4243.8164,4012.8706,3998.701,10357.494,4181.765,4405.8745,4353.2373,4419.997,4628.818,4894.2305,4771.4873,4800.14,5199.624,5487.7188,5445.879,5444.3906,5083.147,5253.844,4791.101,5367.6006,4864.0728,4551.5625,4435.9395,4278.2534,4115.4277,4045.0469,4299.3916,4306.187,3954.361,4125.032,4238.9526,4437.215,4609.5205,4872.378,5006.681,5176.166,5286.929,5472.824,5561.3105,5460.451,5494.024,5260.453
3174.5269,2740.0825,2759.498,2568.241,2437.1025,2240.1196,2190.9421,1997.6467,2043.9589,7534.214,2058.4563,2204.22,2263.1643,2248.9736,2425.246,2713.3936,2434.8728,2569.1523,2781.5286,3057.0122,3115.2358,3143.1494,2492.843,3080.576,2517.689,3069.582,2583.4885,2459.6729,2339.9058,2172.962,1978.4352,2030.433,2221.4456,2150.696,1856.7793,2103.1384,2029.8436,2305.1106,2459.8447,2536.6177,2716.1682,2925.2551,3016.5835,3187.4272,3212.524,3153.3015,3234.4722,2924.5413
5938.0825,5797.417,5695.2227,5701.9736,5962.5356,5952.4365,6238.55,6351.7046,6591.192,11872.718,6726.3486,6489.423,6856.0635,6878.663,6694.501,6654.324,6277.7896,6036.929,6120.037,6001.3525,5833.5024,5712.3906,5678.3823,5630.542,5736.77,5813.2095,5728.182,5921.6143,5885.9014,5901.0625,6085.8145,6313.0225,6514.2417,6618.0317,6471.7153,6770.723,6604.4766,6803.3022,6827.4316,6498.3994,6421.1772,6341.011,6128.368,6057.181,5815.626,5700.648,5637.929,5378.081
43894.477,40173.47,40523.746,38637.785,37415.695,35267.074,35077.01,33111.887,33177.164,83763.766,32984.758,34850.26,34971.996,34892.453,36618.023,39109.14,36877.156,37744.316,39794.04,42645.965,43274.117,43454.027,38109.547,43299.246,38213.18,43245.51,39044.992,37754.707,36483.293,35301.234,33095.855,33031.44,35026.996,34528.086,31426.934,33451.195,32683.156,35241.383,36683.758,37484.348,38935.895,41104.23,41952.062,43429.55,43796.875,43892.84,44362.92,41676.523
31350.658,28757.826,26668.312,26403.363,26403.668,25369.691,25799.818,25511.982,26384.137,70851.82,29134.314,29905.17,31843.984,32914.117,33493.67,34070.02,32017.027,31815.17,32800.16,33878.9,32914.625,32335.361,29210.95,30032.15,28008.984,29773.836,27290.533,26794.646,25400.125,25143.854,24601.266,26169.91,28044.04,28567.955,27843.736,29872.297,30410.832,32629.742,33787.29,33819.727,34336.33,34972.164,34596.36,34830.7,33992.863,32010.56,32136.361,29145.064
37804.64,35392.89,33305.492,32670.098,32809.227,31337.96,31213.71,30675.781,30864.23,72851.33,33297.766,34807.707,35599.926,36668.71,37646.832,38481.656,37325.926,37043.984,38633.305,40049.496,39250.98,38702.6,36258.92,36637.785,34473.918,36523.258,34179.58,32701.309,31380.297,31043.502,30330.785,31020.205,32942.63,33525.72,32075.746,33831.523,34643.434,36501.047,37931.9,38664.65,39190.234,40188.207,40138.926,40628.094,40278.7,38681.715,38652.62,36353.984
440.15283,423.76593,423.12134,415.7819,411.48044,406.44113,406.25232,399.6424,403.50778,610.4178,406.42218,413.31973,417.98236,418.26968,424.28925,431.85742,420.611,424.98395,429.2732,440.77737,440.3876,441.4579,417.12997,436.33737,417.3537,435.1942,417.93936,414.73676,407.90677,404.81863,399.28232,402.32162,409.8021,408.37756,401.14438,409.71347,408.90292,419.27017,426.77786,427.17825,432.84528,438.41895,441.3671,446.15634,444.62122,439.64877,443.09174,430.7999
