V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13
36863.88,36990.508,37096.047,37085.574,37130.35,37114.887,37004.52,37077.207,37476.195,37226.574,37300.086,37172.62,37424.367
3660.6401,3672.8674,3688.4314,3685.535,3691.5466,3687.072,3678.2463,3688.3413,3730.9456,3707.1174,3716.4202,3700.5112,3730.8281
9603.053,9593.274,9565.055,9567.382,9558.73,9547.691,9547.75,9529.795,9552.23,9527.326,9539.207,9543.066,9547.867
2224.4678,2215.5945,2246.924,2235.2542,2236.7864,2278.045,2300.4583,2301.164,2260.7568,2285.284,2294.9106,2293.3767,2323.763
1475.6694,1480.1812,1541.5354,1504.4146,1587.236,1584.868,1554.8018,1524.7678,1563.1854,1516.7766,1514.4042,1492.3657,1565.8865
477.06824,469.3121,548.08,490.44733,502.66165,524.9384,504.5332,533.2108,490.66864,550.3161,520.1868,493.72058,485.4413
2799.651,2778.2246,2819.2996,2786.4722,2809.5637,2852.6,2814.9724,2760.3506,2677.2974,2738.808,2678.665,2692.375,2723.0205
2495.1194,2541.8643,2548.1997,2403.821,2498.5405,2576.651,2446.9312,2329.0657,2206.9868,2365.882,2200.0352,2223.657,2181.5898
6760.8374,6769.6245,6761.3975,6479.737,6461.744,6607.5312,6523.1006,6383.4624,6077.5664,6380.7065,6055.4253,6226.2363,6001.6816
5044.2095,5046.87,4994.5635,4971.9175,4995.494,4996.4404,4986.8564,4926.5415,4904.171,4898.878,4894.659,4924.561,4903.295
351.35168,347.06268,370.13855,351.6009,360.7392,365.59674,358.56802,367.33774,363.94534,372.5816,361.48175,363.88324,376.9065
1034.9193,1034.2528,1034.8127,1036.2993,1038.3428,1039.1559,1038.4155,1035.1178,1036.4707,1031.0474,1034.871,1031.7906,1038.8495
2325.7788,2313.468,2294.8726,2266.844,2261.5852,2276.4915,2272.6765,2244.4316,2183.1265,2212.602,2183.789,2247.6917,2193.4648
2322.011,2314.6787,2291.7288,2271.3694,2265.0981,2275.924,2270.1335,2246.697,2194.732,2214.1929,2191.0972,2245.0845,2198.7812
4374.0547,4292.5503,4164.381,3989.8376,3966.885,4035.1157,3964.208,3820.0186,3394.1765,3564.7805,3348.1848,3787.2566,3419.882
4374.0547,4292.5503,4164.381,3989.8376,3966.885,4035.1157,3964.208,3820.0186,3394.1765,3564.7805,3348.1848,3787.2566,3419.882
12008.577,12010.286,11975.712,11977.2705,11998.803,12005.193,11997.516,11959.553,11940.142,11951.138,11965.394,11970.11,11968.853
4346.9033,4330.175,4362.2856,4345.453,4356.617,4358.3296,4350.7964,4369.7046,4365.2236,4370.683,4359.835,4369.46,4398.0205
2625.1284,2698.382,2613.384,2727.9277,2793.3047,2770.8416,2789.5513,2752.0906,2767.0073,2735.1965,2790.0989,2824.2212,2971.911
4075.2866,4119.568,4177.6626,4184.64,4252.5996,4287.9453,4237.932,4237.8525,4248.3228,4254.127,4255.4316,4208.0596,4310.36
1883.8572,1866.9807,1900.618,1907.1812,1941.0403,1925.2485,1905.5334,1889.0743,1895.7253,1856.2102,1865.3986,1862.4585,1936.4897
3489.4387,3484.612,3642.0771,3513.7778,3554.088,3671.8682,3716.7957,3655.1199,3356.97,3657.3445,3600.029,3565.4424,3471.6602
766.4954,775.28955,783.6776,784.15967,798.0383,806.9885,798.90137,800.84174,796.856,796.9602,795.98206,797.1983,794.92554
6466.371,6620.6836,6438.2124,6573.6367,6464.8223,6623.525,6608.198,6513.469,6246.838,6238.5386,6262.593,6453.06,6353.76
1155.7313,1141.3582,1145.8934,1082.2003,1078.1528,1093.0905,1089.5964,1064.3762,994.6953,1039.1228,976.8178,1043.5924,982.55005
2747.5718,2770.128,2801.4475,2783.3806,2842.7168,2824.733,2814.9973,2828.2979,2844.333,2816.8254,2834.6406,2810.1704,2880.5352
1659.6277,1663.3517,1843.098,1688.9414,1727.0865,1784.3152,1699.7618,1714.8608,1804.9346,1795.946,1690.6892,1725.5698,1890.9578
3186.7427,3195.9175,3249.7073,3272.446,3274.14,3432.0178,3307.2,3038.5117,2779.6963,3110.115,2952.108,3002.6162,3112.444
647.2883,656.4767,681.83185,642.5228,638.04443,659.84576,649.1547,647.96063,612.6944,659.05383,626.35834,618.73944,607.39996
3531.1445,3512.3757,3664.4111,3571.3203,3610.7812,3665.6199,3680.429,3696.282,3507.7683,3684.0413,3673.378,3598.4482,3572.6606
813.7915,803.15967,828.66833,783.76904,787.76587,821.6778,808.764,784.1612,701.03485,752.76697,713.0426,745.2743,712.7163
3762.5134,3804.8533,3788.1223,3764.6758,3843.5967,3876.4182,3788.031,3707.3757,3737.0876,3697.6262,3748.254,3681.721,3719.914
1452.9365,1435.4562,1520.4861,1432.122,1470.9213,1497.8912,1468.4545,1446.0043,1431.8566,1480.2612,1427.2913,1392.7578,1397.7737
1157.0087,1157.4349,1165.1451,1123.8284,1141.1917,1152.6393,1131.543,1115.1105,1085.9327,1117.4873,1086.4708,1099.1898,1078.5454
1022.5216,1018.0773,1046.136,1016.2163,1059.9,1074.3584,1042.0188,1018.0812,1076.8341,1065.8854,1055.7399,1029.9717,1086.3098
14775.643,14621.096,14898.75,14714.652,14845.486,15167.325,14982.761,14680.08,14761.614,14735.287,14972.072,14360.9795,14932.008
2875.448,2871.4072,2879.387,2861.252,2862.578,2867.6978,2858.36,2853.9482,2853.1174,2859.9504,2849.8743,2846.005,2851.392
3099.5598,3102.848,3124.9778,3101.9912,3112.7134,3116.6174,3112.1523,3118.022,3118.1975,3123.404,3111.3833,3105.896,3127.5007
5769.531,5763.2925,5735.5728,5711.358,5707.0815,5705.1064,5696.39,5667.769,5645.622,5644.567,5629.1577,5660.4604,5632.677
5764.9644,5758.382,5730.7495,5706.3916,5701.9575,5700.0415,5691.5986,5663.162,5640.2383,5639.4185,5623.891,5656.103,5627.6655
6177.2637,6177.686,6172.9653,6179.288,6175.378,6173.334,6181.5723,6184.349,6188.3257,6177.331,6189.226,6183.503,6193.566
6187.1514,6188.885,6183.4224,6190.239,6186.639,6184.3086,6192.566,6195.008,6200.255,6188.504,6200.179,6193.8677,6204.2446
6182.219,6183.308,6178.2236,6184.7744,6181.016,6178.8516,6187.058,6189.6606,6194.3174,6182.9336,6194.7065,6188.665,6198.8916
5760.3945,5753.4473,5725.9316,5701.412,5696.803,5694.9624,5686.808,5658.5454,5634.8384,5634.264,5618.6196,5651.732,5622.6484
2919.112,2912.812,2921.9912,2911.7517,2912.6604,2917.618,2915.724,2914.548,2920.4622,2918.0212,2914.9055,2915.509,2933.5127
3263.8025,3263.593,3263.6724,3264.9895,3264.1807,3266.2888,3260.198,3256.3213,3277.329,3253.0625,3264.2969,3252.494,3272.9438
2917.82,2911.6233,2920.6838,2910.5737,2911.434,2916.42,2914.4436,2913.1794,2919.342,2916.7183,2913.649,2914.258,2932.35
2990.3848,2996.5623,2980.0159,2979.8262,2976.9836,2970.185,2968.7153,2950.8389,2979.656,2948.3591,2966.11,2941.2783,2969.9043
3239.1118,3233.9988,3243.788,3233.5667,3234.9067,3240.1672,3234.528,3235.7231,3254.21,3242.1702,3241.3813,3245.9807,3265.5688
3240.5605,3235.3057,3245.2449,3234.876,3236.2537,3241.5015,3235.9507,3237.2842,3255.3882,3243.6172,3242.7578,3247.3914,3266.841
6596.503,6606.085,6602.9478,6607.453,6606.89,6598.4404,6594.5474,6593.1997,6614.407,6618.732,6626.1064,6604.188,6628.3613
7133.0674,7152.8706,7183.5195,7180.135,7200.9604,7208.628,7197.708,7229.1704,7223.81,7236.9653,7233.533,7222.4736,7255.536
1817.4426,1811.5302,1783.7997,1727.7509,1736.3636,1735.4269,1720.467,1671.7527,1662.5336,1656.761,1632.7184,1662.5284,1632.7858
2504.5427,2506.3064,2511.2947,2509.5386,2511.5784,2511.952,2512.5134,2515.1736,2517.508,2515.055,2513.7954,2516.355,2525.3381
4777.5166,4761.198,4770.3574,4702.863,4735.903,4792.2363,4754.852,4708.5874,4561.434,4644.619,4572.647,4642.7676,4546.135
2686.3909,2660.4126,2557.3176,2432.1553,2417.4346,2380.4705,2374.5112,2229.0908,2179.297,2170.9429,2125.7957,2260.7886,2129.1936
2253.581,2268.5005,2217.6455,2262.1106,2259.871,2241.407,2260.4556,2241.2415,2301.7856,2251.4128,2318.2236,2284.9512,2323.281
