V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,V29,V30,V31,V32,V33,V34,V35,V36,V37,V38,V39,V40,V41,V42,V43,V44,V45,V46,V47,V48
650.8048,612.9718,553.05054,519.5402,548.997,491.04846,494.73877,559.1401,525.3993,525.6571,595.3569,639.87396,646.9569,739.305,735.2973,764.0612,810.86316,729.2675,781.40295,805.49475,777.11334,692.02026,665.2333,662.94275,702.64386,581.7853,555.47253,563.9131,508.54266,481.25363,481.08044,551.7413,552.28754,526.3324,544.5045,641.67,583.91675,680.25934,758.26306,785.167,799.9171,763.71765,815.52844,758.9172,756.2136,791.1916,709.8884,684.6969
2933.6775,2776.1206,2516.423,2372.5342,2455.6848,2200.5337,2192.4502,2468.702,2276.8909,2282.2605,2571.1108,2733.4155,2792.2427,3159.3342,3160.3716,3272.419,3493.4285,3188.3606,3423.5337,3512.7825,3450.3486,3092.796,2965.105,2999.124,3092.3557,2661.873,2520.2947,2507.9355,2286.945,2166.5679,2156.469,2443.3552,2405.7903,2296.3694,2408.7847,2739.574,2550.6792,2940.092,3250.7705,3369.5151,3460.145,3341.007,3562.504,3370.0186,3339.5605,3522.6948,3175.28,3092.1758
1176.5911,1129.7239,1097.7261,1025.9546,1038.3613,962.3046,945.6695,1006.6706,950.8148,940.5624,1006.2456,1032.1356,1049.8995,1143.321,1140.2716,1182.4136,1218.321,1156.9703,1224.1825,1279.9094,1254.2947,1184.8081,1172.8118,1215.5361,1163.2728,1112.094,1093.945,1055.2991,1010.78314,964.98096,920.95496,960.58966,988.32684,909.81506,971.2175,1021.4243,957.0907,1060.3617,1169.6733,1205.8947,1218.7734,1222.647,1289.1451,1224.3322,1244.9507,1316.7634,1249.148,1200.2101
5139.849,4963.3276,4819.441,4503.257,4513.9263,4170.7017,4051.7822,4259.07,3893.6594,3786.277,4098.318,4170.0205,4234.0103,4674.8003,4683.6265,4773.3823,5101.771,4880.914,5325.2935,5496.327,5568.5513,5167.2573,5063.1665,5314.8994,5077.908,5027.6675,4786.517,4488.649,4334.33,4116.933,3890.667,4108.3086,4044.068,3821.2114,4065.5688,4096.295,4072.7983,4327.068,4758.7905,4843.971,5052.159,5131.006,5434.794,5337.196,5432.8135,5786.746,5420.9727,5422.3296
2893.0303,2697.6714,2646.6545,2288.7522,2315.434,2022.7827,1907.6499,2082.5269,1779.7339,1675.6467,1936.3104,1975.7349,2037.4084,2422.6338,2413.117,2558.1326,2718.5159,2544.002,2888.8728,3177.9324,3116.2432,2821.8616,2824.5127,3090.8552,2707.2312,2699.034,2605.6382,2347.645,2203.2744,1963.9319,1697.7659,1786.6389,1926.7909,1567.5586,1847.8372,1925.96,1716.8684,2030.0565,2508.0696,2600.4148,2720.8376,2847.9912,3144.088,2913.0986,3090.3193,3399.2827,3147.895,3033.569
5614.8174,5533.292,5483.5586,5550.8345,5892.2065,6057.3135,6203.1807,6735.936,6683.1733,6573.9287,6602.7476,6862.309,6646.1636,6891.6313,6693.0483,6573.8975,6558.8784,6086.5894,6064.29,5985.538,5657.817,5489.4854,5555.9746,5322.475,6494.6465,5376.0107,5484.723,5839.1543,5852.868,6019.9966,5863.7305,6137.9263,6478.8496,6536.388,5947.1074,6959.8555,6154.7686,6673.329,6702.3125,6722.054,6391.8335,6166.607,6212.271,5702.5156,5881.6157,5887.8096,5505.7637,5280.2847
41458.44,39838.594,39565.727,36295.06,36491.7,33705.24,32507.832,34020.54,30986.152,29990.697,32420.285,32515.607,33119.98,36590.117,36431.24,37645.797,39245.44,37935.703,41100.15,43660.957,43306.188,40888.477,40863.49,43410.87,39864.72,40354.42,39261.973,36601.99,35408.48,33175.43,30648.824,31276.207,32452.941,29259.008,31797.145,31883.271,30585.393,33019.32,37157.902,37872.562,39274.8,40720.43,43111.492,41447.297,43015.74,46321.656,43846.61,43088.953
29250.875,27746.436,25496.441,24251.031,25456.707,23445.045,23689.17,26479.473,25642.146,25699.062,28103.068,30048.633,30037.516,33445.758,33359.516,34474.785,35992.75,32601.76,34537.105,35005.223,33940.24,30817.975,29551.617,29345.545,31423.855,26209.283,25362.22,26038.736,24098.191,23461.71,23422.957,26313.418,26332.617,25468.963,25644.281,30170.809,27241.676,31423.213,34236.484,35449.957,35477.773,33776.89,35954.03,33414.254,33252.426,34339.78,31294.29,29895.932
36214.426,34849.562,32718.348,31310.586,32023.416,29703.412,29532.771,31957.29,30369.629,30362.635,32785.023,34228.79,34643.21,37898.344,37883.26,38865.145,40849.8,38133.47,40376.195,41168.715,40691.46,37527.086,36447.703,36811.195,37444.156,33949.04,32596.805,32427.229,30621.95,29496.967,29333.828,31730.398,31410.58,30375.05,31490.43,34104.344,32565.746,35912.45,38679.332,39724.12,40489.69,39438.625,41566.15,39937.56,39755.656,41259.773,38283.918,37591.58
428.66815,420.39395,416.17462,405.69907,406.1723,396.46768,393.55594,402.57516,393.12537,391.7238,402.53003,406.36337,407.8651,423.58673,422.57623,428.15448,435.75552,424.50198,436.00555,445.314,442.2605,430.9131,426.91245,434.40417,426.58896,419.077,416.3146,409.89304,402.41602,396.06158,389.18414,395.90945,398.7592,387.57678,397.1181,403.72803,392.9387,408.73914,427.20642,431.4932,434.28375,434.2362,446.7818,435.40485,439.598,449.41345,438.6253,432.2481
